Q at time 5.000000e-01 for Channel 
2.000000e+01	0.000000e+00	-0.000000e+00	0.00019708021146
2.050000e+01	0.000000e+00	-0.000000e+00	0.00053536171433
2.050000e+01	0.000000e+00	-0.000000e+00	0.00178283055722
2.100000e+01	0.000000e+00	-0.000000e+00	0.00461604974587
2.100000e+01	0.000000e+00	-0.000000e+00	0.01150251078208
2.150000e+01	0.000000e+00	-0.000000e+00	0.02810865204315
2.150000e+01	0.000000e+00	-0.000000e+00	0.05438696252713
2.200000e+01	0.000000e+00	-0.000000e+00	0.12354972475618
2.200000e+01	0.000000e+00	-0.000000e+00	0.19112949984538
2.250000e+01	0.000000e+00	-0.000000e+00	0.39545181225282
2.250000e+01	0.000000e+00	-0.000000e+00	0.50736006559012
2.300000e+01	0.000000e+00	-0.000000e+00	0.93549888467218
2.300000e+01	0.000000e+00	-0.000000e+00	1.09666008323975
2.350000e+01	0.000000e+00	-0.000000e+00	1.52273016886645
2.350000e+01	0.000000e+00	-0.000000e+00	1.52273016886645
2.400000e+01	0.000000e+00	-0.000000e+00	1.94880025449315
2.400000e+01	0.000000e+00	-0.000000e+00	2.15819813058564
2.450000e+01	0.000000e+00	-0.000000e+00	2.28530919820271
2.450000e+01	0.000000e+00	-0.000000e+00	2.34886473201125
2.500000e+01	0.000000e+00	-0.000000e+00	2.34886473201125
